dt,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_main_Clear,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Thunderstorm
2020-07-18,74.2713609467456,75.74248520710059,55.87,89.94,1015.3076923076923,74.53254437869822,7.51189349112426,33.25443786982248,0.5029585798816568,0.4378698224852071,0.0,0.0,0.005917159763313609,0.0,0.047337278106508875,0.0,0.0,0.005917159763313609
2020-07-25,76.06153846153843,77.44579881656809,57.74,94.98,1014.491124260355,71.31952662721893,8.42491124260355,21.57396449704142,0.6568047337278107,0.30177514792899407,0.0,0.0,0.0,0.011834319526627219,0.029585798816568046,0.0,0.0,0.0
2020-08-01,66.33163841807911,66.19468926553672,47.14,83.91,1016.7740112994351,75.19774011299435,8.596384180790958,33.28813559322034,0.5480225988700564,0.3220338983050847,0.005649717514124294,0.0,0.0,0.02824858757062147,0.07344632768361582,0.0,0.0,0.022598870056497175
2020-08-08,74.07946745562128,75.08579881656806,54.37,90.73,1016.9585798816568,72.25443786982248,6.518520710059174,19.37869822485207,0.7100591715976331,0.21893491124260356,0.0,0.0,0.0,0.011834319526627219,0.03550295857988166,0.0,0.0,0.023668639053254437
2020-08-15,71.76124999999999,71.81982142857144,52.14,86.63,1015.9583333333334,66.04761904761905,6.706309523809518,20.113095238095237,0.6785714285714286,0.30357142857142855,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0
2020-08-22,76.77111764705883,78.61964705882356,61.48,93.42,1013.1647058823529,74.06470588235294,6.482294117647056,23.729411764705883,0.6470588235294118,0.2235294117647059,0.0,0.0,0.0,0.03529411764705882,0.07058823529411765,0.0,0.0,0.023529411764705882
2020-08-29,67.78619883040938,67.49087719298245,48.87,85.64,1010.5438596491229,68.69005847953217,8.328654970760232,24.514619883040936,0.6549707602339181,0.24561403508771928,0.011695906432748537,0.0,0.0,0.011695906432748537,0.07017543859649122,0.0,0.0,0.005847953216374269
2020-09-05,59.64025773195871,58.86824742268037,47.17,80.56,1021.360824742268,80.64948453608247,12.36123711340205,65.82474226804123,0.22164948453608246,0.26804123711340205,0.13402061855670103,0.0,0.0,0.0979381443298969,0.27319587628865977,0.0,0.0,0.005154639175257732
2020-09-12,62.803867403314904,62.57187845303866,45.37,80.04,1020.3314917127071,80.59116022099448,9.504254143646401,52.33701657458563,0.2541436464088398,0.3812154696132597,0.049723756906077346,0.0,0.0055248618784530384,0.055248618784530384,0.13812154696132597,0.11602209944751381,0.0,0.0
2020-09-19,61.77654761904763,61.0384523809524,35.15,82.04,1021.4940476190476,69.45238095238095,6.639345238095238,5.988095238095238,0.8154761904761905,0.10119047619047619,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
2020-09-26,55.68777777777778,53.98222222222223,31.73,78.76,1009.5497076023391,79.41520467836257,9.011345029239754,52.198830409356724,0.3567251461988304,0.4444444444444444,0.04093567251461988,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0
2020-10-03,53.80398809523808,51.660476190476196,31.62,82.36,1017.4404761904761,65.23809523809524,8.15249999999999,25.488095238095237,0.6785714285714286,0.24404761904761904,0.03571428571428571,0.0,0.0,0.0,0.02976190476190476,0.011904761904761904,0.0,0.0
2020-10-10,54.40809523809522,52.2344642857143,30.74,75.9,1012.0654761904761,66.25,10.669523809523808,29.74404761904762,0.6071428571428571,0.3392857142857143,0.005952380952380952,0.0,0.011904761904761904,0.005952380952380952,0.02976190476190476,0.0,0.0,0.0
2020-10-17,44.38045918367343,39.68943877551018,28.6,62.94,1018.4081632653061,77.64795918367346,9.687193877551024,71.48979591836735,0.16326530612244897,0.37755102040816324,0.07653061224489796,0.02040816326530612,0.0,0.09693877551020408,0.2653061224489796,0.0,0.0,0.0
2020-10-24,36.4053846153846,30.326745562130174,24.49,54.03,1021.4615384615385,69.85207100591715,9.63201183431952,55.65680473372781,0.33136094674556216,0.6153846153846154,0.005917159763313609,0.0,0.0,0.005917159763313609,0.011834319526627219,0.0,0.029585798816568046,0.0
2020-10-31,49.28470238095237,45.53505952380952,21.42,74.03,1018.577380952381,56.017857142857146,10.517321428571433,10.25,0.875,0.1130952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0
2020-11-07,53.80769230769233,50.80988165680473,25.57,77.04,1016.094674556213,70.1301775147929,10.321360946745562,35.27218934911242,0.5384615384615384,0.42011834319526625,0.011834319526627219,0.0,0.0,0.0,0.023668639053254437,0.0,0.005917159763313609,0.0
2020-11-14,41.12187134502922,35.05093567251461,22.73,64.02,1015.8771929824561,63.409356725146196,12.54292397660818,33.64327485380117,0.6023391812865497,0.30994152046783624,0.023391812865497075,0.0,0.0,0.023391812865497075,0.04093567251461988,0.0,0.0,0.0
2020-11-21,39.07016042780747,34.11491978609626,26.58,49.42,1019.7914438502673,81.01604278074866,8.061657754010687,57.663101604278076,0.31016042780748665,0.37433155080213903,0.0427807486631016,0.0,0.0,0.1443850267379679,0.12299465240641712,0.0,0.0053475935828877,0.0
2020-11-28,34.68422619047618,26.694107142857124,21.63,51.76,1017.0119047619048,64.48809523809524,11.950952380952378,34.529761904761905,0.6011904761904762,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0
2020-12-05,35.330574712643696,30.262241379310346,21.97,55.62,1015.8908045977012,76.91954022988506,7.774942528735636,55.87356321839081,0.3563218390804598,0.5172413793103449,0.011494252873563218,0.0,0.022988505747126436,0.022988505747126436,0.04597701149425287,0.0,0.022988505747126436,0.0
2020-12-12,28.88129213483147,21.015955056179763,11.17,39.0,1019.0280898876405,75.99438202247191,11.90449438202246,62.39325842696629,0.25842696629213485,0.5617977528089888,0.02247191011235955,0.0,0.0,0.011235955056179775,0.11235955056179775,0.0,0.033707865168539325,0.0
2020-12-19,31.17556213017751,24.847692307692302,5.65,57.16,1009.2781065088758,74.04733727810651,9.121301775147924,69.60355029585799,0.1834319526627219,0.5621301775147929,0.03550295857988166,0.0,0.047337278106508875,0.047337278106508875,0.023668639053254437,0.0,0.10059171597633136,0.0
